time,qty
2019-01-14,69
2019-01-15,82
2019-01-16,112
2019-01-17,141
2019-01-18,100
2019-01-19,218
2019-01-20,231
2019-01-21,93
2019-01-22,77
2019-01-23,119
2019-01-24,95
2019-01-25,141
2019-01-26,209
2019-01-27,194
2019-01-28,80
2019-01-29,56
2019-01-30,107
2019-01-31,110
2019-02-01,65
2019-02-02,195
2019-02-03,259
2019-02-04,91
2019-02-05,106
2019-02-06,108
2019-02-07,130
2019-02-08,117
2019-02-09,227
2019-02-10,190
2019-02-11,79
2019-02-12,104
2019-02-13,119
2019-02-14,112
2019-02-15,127
2019-02-16,154
2019-02-17,154
2019-02-18,88
2019-02-19,96
2019-02-20,101
2019-02-21,92
2019-02-22,76
2019-02-23,153
2019-02-24,148
2019-02-25,50
2019-02-26,64
2019-02-27,86
2019-02-28,86
2019-03-01,71
2019-03-02,143
2019-03-03,99
2019-03-04,61
2019-03-05,57
2019-03-06,69
2019-03-07,39
2019-03-08,60
2019-03-09,112
2019-03-10,96
2019-03-11,46
2019-03-12,53
2019-03-13,43
2019-03-14,61
2019-03-15,65
2019-03-16,100
2019-03-17,115
2019-03-18,32
2019-03-19,52
2019-03-20,49
2019-03-21,82
2019-03-22,61
2019-03-23,156
2019-03-24,91
2019-03-25,42
2019-03-26,36
2019-03-27,57
2019-03-28,62
2019-03-29,73
2019-03-30,129
2019-03-31,104
2019-04-01,31
2019-04-02,48
2019-04-03,77
2019-04-04,40
2019-04-05,59
2019-04-06,115
2019-04-07,107
2019-04-08,31
2019-04-09,70
2019-04-10,54
2019-04-11,48
2019-04-12,61
2019-04-13,164
2019-04-14,122
2019-04-15,49
2019-04-16,51
2019-04-17,67
2019-04-18,88
2019-04-19,58
2019-04-20,126
2019-04-21,0
2019-04-22,0
2019-04-23,69
2019-04-24,85
2019-04-25,121
2019-04-26,108
2019-04-27,102
2019-04-28,93
2019-04-29,68
2019-04-30,96
2019-05-01,0
2019-05-02,68
2019-05-03,107
2019-05-04,202
2019-05-05,115
2019-05-06,80
2019-05-07,55
2019-05-08,63
2019-05-09,53
2019-05-10,108
2019-05-11,178
2019-05-12,115
2019-05-13,51
2019-05-14,42
2019-05-15,66
2019-05-16,70
2019-05-17,89
2019-05-18,138
2019-05-19,109
2019-05-20,60
2019-05-21,68
2019-05-22,99
2019-05-23,58
2019-05-24,101
2019-05-25,102
2019-05-26,91
2019-05-27,75
2019-05-28,59
2019-05-29,44
2019-05-30,83
2019-05-31,101
2019-06-01,133
2019-06-02,107
2019-06-03,73
2019-06-04,77
2019-06-05,87
2019-06-06,73
2019-06-07,78
2019-06-08,137
2019-06-09,148
2019-06-10,55
2019-06-11,52
2019-06-12,78
2019-06-13,56
2019-06-14,65
2019-06-15,140
2019-06-16,103
2019-06-17,60
2019-06-18,84
2019-06-19,82
2019-06-20,59
2019-06-21,69
2019-06-22,118
2019-06-23,79
2019-06-24,65
2019-06-25,52
2019-06-26,63
2019-06-27,151
2019-06-28,157
2019-06-29,233
2019-06-30,171
2019-07-01,111
2019-07-02,106
2019-07-03,120
2019-07-04,142
2019-07-05,150
2019-07-06,313
2019-07-07,224
2019-07-08,167
2019-07-09,144
2019-07-10,102
2019-07-11,139
2019-07-12,105
2019-07-13,194
2019-07-14,164
2019-07-15,91
2019-07-16,108
2019-07-17,168
2019-07-18,158
2019-07-19,168
2019-07-20,241
2019-07-21,206
2019-07-22,128
2019-07-23,115
2019-07-24,128
2019-07-25,149
2019-07-26,159
2019-07-27,241
2019-07-28,240
2019-07-29,101
2019-07-30,135
2019-07-31,148
2019-08-01,154
2019-08-02,86
2019-08-03,145
2019-08-04,147
2019-08-05,118
2019-08-06,103
2019-08-07,164
2019-08-08,131
2019-08-09,97
2019-08-10,139
2019-08-11,131
2019-08-12,114
2019-08-13,130
2019-08-14,81
2019-08-15,0
2019-08-16,104
2019-08-17,89
2019-08-18,81
2019-08-19,106
2019-08-20,78
2019-08-21,93
2019-08-22,91
2019-08-23,92
2019-08-24,128
2019-08-25,112
2019-08-26,78
2019-08-27,54
2019-08-28,57
2019-08-29,72
2019-08-30,73
2019-08-31,92
2019-09-01,116
2019-09-02,85
2019-09-03,56
2019-09-04,77
2019-09-05,74
2019-09-06,74
2019-09-07,110
2019-09-08,86
2019-09-09,64
2019-09-10,49
2019-09-11,45
2019-09-12,77
