time,qty
2019-02-19,63
2019-02-20,75
2019-02-21,102
2019-02-22,71
2019-02-23,91
2019-02-24,99
2019-02-25,16
2019-02-26,46
2019-02-27,46
2019-02-28,45
2019-03-01,50
2019-03-02,43
2019-03-03,61
2019-03-04,37
2019-03-05,55
2019-03-06,21
2019-03-07,32
2019-03-08,27
2019-03-09,82
2019-03-10,72
2019-03-11,47
2019-03-12,39
2019-03-13,35
2019-03-14,40
2019-03-15,54
2019-03-16,109
2019-03-17,70
2019-03-18,25
2019-03-19,29
2019-03-20,21
2019-03-21,38
2019-03-22,40
2019-03-23,67
2019-03-24,73
2019-03-25,21
2019-03-26,43
2019-03-27,24
2019-03-28,22
2019-03-29,40
2019-03-30,66
2019-03-31,38
2019-04-01,24
2019-04-02,47
2019-04-03,22
2019-04-04,33
2019-04-05,47
2019-04-06,85
2019-04-07,111
2019-04-08,31
2019-04-09,32
2019-04-10,42
2019-04-11,49
2019-04-12,52
2019-04-13,78
2019-04-14,111
2019-04-15,28
2019-04-16,36
2019-04-17,37
2019-04-18,76
2019-04-19,43
2019-04-20,108
2019-04-21,0
2019-04-22,37
2019-04-23,68
2019-04-24,76
2019-04-25,97
2019-04-26,61
2019-04-27,76
2019-04-28,70
2019-04-29,35
2019-04-30,29
2019-05-01,46
2019-05-02,33
2019-05-03,53
2019-05-04,58
2019-05-05,73
2019-05-06,35
2019-05-07,34
2019-05-08,39
2019-05-09,51
2019-05-10,58
2019-05-11,105
2019-05-12,58
2019-05-13,30
2019-05-14,32
2019-05-15,71
2019-05-16,54
2019-05-17,57
2019-05-18,103
2019-05-19,98
2019-05-20,32
2019-05-21,34
2019-05-22,47
2019-05-23,40
2019-05-24,40
2019-05-25,89
2019-05-26,88
2019-05-27,43
2019-05-28,61
2019-05-29,80
2019-05-30,64
2019-05-31,58
2019-06-01,92
2019-06-02,66
2019-06-03,48
2019-06-04,31
2019-06-05,49
2019-06-06,35
2019-06-07,45
2019-06-08,72
2019-06-09,104
2019-06-10,40
2019-06-11,40
2019-06-12,47
2019-06-13,86
2019-06-14,70
2019-06-15,44
2019-06-16,47
2019-06-17,39
2019-06-18,68
2019-06-19,65
2019-06-20,81
2019-06-21,43
2019-06-22,72
2019-06-23,83
2019-06-24,39
2019-06-25,32
2019-06-26,52
2019-06-27,104
2019-06-28,77
2019-06-29,124
2019-06-30,87
2019-07-01,58
2019-07-02,84
2019-07-03,117
2019-07-04,104
2019-07-05,64
2019-07-06,174
2019-07-07,175
2019-07-08,105
2019-07-09,116
2019-07-10,105
2019-07-11,85
2019-07-12,79
2019-07-13,103
2019-07-14,121
2019-07-15,47
2019-07-16,91
2019-07-17,115
2019-07-18,112
2019-07-19,107
2019-07-20,108
2019-07-21,91
2019-07-22,79
2019-07-23,92
2019-07-24,74
2019-07-25,103
2019-07-26,130
2019-07-27,141
2019-07-28,130
2019-07-29,92
2019-07-30,104
2019-07-31,95
2019-08-01,86
2019-08-02,72
2019-08-03,112
2019-08-04,79
2019-08-05,31
2019-08-06,79
2019-08-07,60
2019-08-08,89
2019-08-09,82
2019-08-10,60
2019-08-11,63
2019-08-12,78
2019-08-13,61
2019-08-14,30
2019-08-15,0
2019-08-16,88
2019-08-17,110
2019-08-18,116
2019-08-19,57
2019-08-20,111
2019-08-21,71
2019-08-22,127
2019-08-23,117
2019-08-24,41
2019-08-25,85
2019-08-26,68
2019-08-27,51
2019-08-28,51
2019-08-29,46
2019-08-30,69
2019-08-31,75
2019-09-01,54
2019-09-02,16
2019-09-03,29
2019-09-04,34
2019-09-05,27
2019-09-06,35
2019-09-07,28
2019-09-08,52
2019-09-09,40
2019-09-10,43
2019-09-11,24
2019-09-12,42
2019-09-13,33
2019-09-14,62
2019-09-15,75
2019-09-16,40
2019-09-17,66
2019-09-18,38
2019-09-19,52
2019-09-20,86
2019-09-21,78
2019-09-22,97
2019-09-23,39
2019-09-24,75
2019-09-25,40
2019-09-26,41
2019-09-27,55
2019-09-28,62
2019-09-29,72
2019-09-30,82
2019-10-01,37
2019-10-02,60
2019-10-03,38
2019-10-04,49
2019-10-05,92
2019-10-06,123
2019-10-07,45
2019-10-08,44
2019-10-09,54
2019-10-10,51
2019-10-11,66
2019-10-12,71
2019-10-13,68
2019-10-14,30
2019-10-15,38
2019-10-16,58
2019-10-17,42
2019-10-18,65
2019-10-19,89
2019-10-20,119
2019-10-21,47
2019-10-22,51
2019-10-23,59
2019-10-24,75
2019-10-25,60
2019-10-26,96
2019-10-27,74
2019-10-28,53
2019-10-29,45
2019-10-30,53
2019-10-31,63
2019-11-01,100
2019-11-02,103
2019-11-03,104
2019-11-04,48
2019-11-05,40
2019-11-06,39
2019-11-07,68
2019-11-08,76
2019-11-09,104
2019-11-10,110
2019-11-11,36
2019-11-12,48
2019-11-13,35
2019-11-14,30
2019-11-15,53
2019-11-16,93
2019-11-17,77
2019-11-18,40
2019-11-19,32
2019-11-20,48
2019-11-21,45
2019-11-22,47
2019-11-23,111
2019-11-24,77
2019-11-25,50
2019-11-26,54
2019-11-27,42
2019-11-28,109
2019-11-29,187
2019-11-30,167
2019-12-01,159
2019-12-02,79
2019-12-03,36
2019-12-04,54
2019-12-05,55
2019-12-06,72
2019-12-07,98
2019-12-08,86
2019-12-09,57
2019-12-10,63
2019-12-11,85
2019-12-12,76
2019-12-13,68
2019-12-14,129
2019-12-15,170
2019-12-16,54
2019-12-17,66
2019-12-18,90
2019-12-19,102
2019-12-20,95
2019-12-21,164
2019-12-22,190
2019-12-23,130
2019-12-24,96
2019-12-25,0
2019-12-26,0
2019-12-27,91
2019-12-28,69
2019-12-29,89
2019-12-30,105
2019-12-31,66
