time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-02-09,63,0.6354323008901774,0.7721565844991642,0.49065323513580467,1,13.0,11.0,15.0,9.0,79.0,10.0,18.0,28.0,48.0,1017.0,-1
2016-02-10,97,0.6486295610349815,0.7611042586607746,0.49367472119699324,2,11.0,6.0,14.0,7.0,68.0,10.0,18.0,87.0,41.0,1004.0,-1
2016-02-11,109,0.6616346182422783,0.7498264012045686,0.49611110470896613,3,9.0,6.0,12.0,4.0,75.0,10.0,10.0,19.0,0.0,1009.0,-1
2016-02-12,124,0.6744436188329455,0.7383263540031065,0.4979594980735895,4,11.0,9.0,13.0,7.0,77.0,10.0,20.0,30.0,0.0,1006.0,-1
2016-02-13,240,0.687052767223667,0.7266075247685655,0.49921771057778214,5,13.0,11.0,16.0,10.0,81.0,10.0,13.0,26.0,0.0,1000.0,-1
2016-02-14,76,0.699458327051647,0.714673386042961,0.49988425098994543,6,14.0,11.0,17.0,11.0,84.0,9.0,17.0,37.0,63.0,997.0,-1
2016-02-15,86,0.7116566222817746,0.702527474169157,0.4999583293273689,0,13.0,11.0,15.0,10.0,82.0,10.0,18.0,30.0,48.0,1003.0,-1
2016-02-16,75,0.7236440382959124,0.6901733882429719,0.49943985779251676,1,14.0,11.0,17.0,8.0,66.0,10.0,13.0,28.0,0.0,1013.0,-1
2016-02-17,139,0.7354170229639855,0.677614789046689,0.4983294508770851,2,13.0,10.0,15.0,9.0,81.0,10.0,15.0,30.0,48.0,1017.0,-1
2016-02-18,105,0.7469720876965552,0.6648553979642865,0.49662842463370716,3,10.0,8.0,14.0,7.0,81.0,10.0,10.0,20.0,0.0,1013.0,1
2016-02-19,114,0.7583058084785624,0.6518989958787126,0.4943387951161702,4,9.0,5.0,14.0,5.0,73.0,10.0,10.0,17.0,0.0,1019.0,1
2016-02-20,179,0.7694148268839378,0.6387494220515272,0.4914632759899911,5,10.0,6.0,13.0,4.0,70.0,10.0,10.0,22.0,0.0,1024.0,-1
2016-02-21,36,0.7802958510707755,0.6254105729852464,0.48800527531618415,6,11.0,5.0,15.0,7.0,79.0,10.0,9.0,17.0,0.0,1026.0,1
2016-02-22,62,0.7909456567567772,0.6118864012687245,0.4839688915120322,0,12.0,8.0,16.0,8.0,78.0,10.0,9.0,17.0,0.0,1023.0,1
2016-02-23,57,0.8013610881746766,0.5981809144059164,0.4793589084936482,1,13.0,10.0,16.0,9.0,75.0,10.0,12.0,20.0,0.0,1007.0,-1
2016-02-24,165,0.811539059007361,0.5842981736283686,0.4741807900060859,2,12.0,7.0,17.0,8.0,79.0,9.0,8.0,15.0,0.0,1013.0,1
2016-02-25,159,0.8214765533024142,0.5702422926917872,0.46844067314771576,3,13.0,9.0,16.0,10.0,81.0,10.0,18.0,28.0,39.0,1011.0,-1
2016-02-26,147,0.8311706263658079,0.5560174366570445,0.4621453610965466,4,11.0,6.0,16.0,8.0,80.0,10.0,8.0,15.0,0.0,1009.0,1
2016-02-27,207,0.8406184056344781,0.5416278206559814,0.4553023150471081,5,13.0,11.0,15.0,7.0,70.0,10.0,27.0,41.0,65.0,1007.0,-1
2016-02-28,84,0.8498170915275278,0.5270777086423722,0.4479196453674545,6,14.0,12.0,17.0,9.0,71.0,9.0,27.0,54.0,83.0,1001.0,-1
2016-02-29,45,0.8587639582758029,0.5123714121284237,0.4400061019867679,0,11.0,8.0,14.0,7.0,76.0,9.0,23.0,37.0,61.0,1003.0,-1
2016-03-01,80,0.8674563547295968,0.4975132889071807,0.43157106402495576,1,12.0,7.0,16.0,6.0,71.0,10.0,10.0,19.0,0.0,1009.0,1
2016-03-02,88,0.8758917051442429,0.48250774176121847,0.42262452867653166,2,10.0,6.0,15.0,6.0,73.0,10.0,10.0,20.0,0.0,1010.0,1
2016-03-03,46,0.8840675099433636,0.4673592171580022,0.41317709936195474,3,9.0,5.0,14.0,5.0,67.0,10.0,14.0,32.0,50.0,998.0,-1
2016-03-04,58,0.8919813464595485,0.45207220393230435,0.40323997316047244,4,8.0,3.0,13.0,2.0,65.0,10.0,13.0,24.0,0.0,1005.0,1
2016-03-05,96,0.8996308696522433,0.43665123195606403,0.39282492753935727,5,11.0,6.0,13.0,7.0,78.0,10.0,23.0,39.0,59.0,1005.0,-1
2016-03-06,37,0.9070138128026359,0.4211008707960896,0.3819443063952714,6,11.0,8.0,14.0,6.0,73.0,10.0,10.0,17.0,0.0,1003.0,-1
2016-03-07,35,0.9141279881853337,0.40542572835999735,0.370611005424298,0,8.0,6.0,10.0,4.0,76.0,10.0,11.0,24.0,0.0,1003.0,-1
2016-03-08,42,0.9209712877166346,0.38963044953078796,0.358838456837981,1,9.0,6.0,12.0,5.0,75.0,9.0,13.0,20.0,0.0,1008.0,-1
2016-03-09,45,0.9275416835791966,0.37371971479046906,0.34664061344348884,2,8.0,6.0,10.0,5.0,82.0,9.0,8.0,17.0,0.0,1005.0,-1
2016-03-10,49,0.9338372288229251,0.3576982388331257,0.3340319321067669,3,8.0,3.0,12.0,4.0,80.0,10.0,8.0,13.0,0.0,1006.0,-1
2016-03-11,48,0.9398560579418954,0.3415707691678556,0.3210273566182819,4,10.0,4.0,17.0,5.0,72.0,10.0,8.0,15.0,0.0,1010.0,1
2016-03-12,75,0.9455963874271425,0.32534208471198034,0.307642299981664,5,12.0,6.0,18.0,3.0,57.0,10.0,11.0,17.0,0.0,1010.0,1
2016-03-13,30,0.9510565162951535,0.30901699437494745,0.29389262614623657,6,11.0,8.0,16.0,4.0,60.0,10.0,16.0,24.0,0.0,1010.0,1
2016-03-14,24,0.9562348265919056,0.2926003356333486,0.27979463120508846,0,11.0,7.0,17.0,4.0,66.0,10.0,10.0,22.0,0.0,1015.0,-1
2016-03-15,31,0.9611297838723007,0.27609697309746906,0.26536502408096685,1,9.0,6.0,13.0,6.0,79.0,10.0,8.0,15.0,0.0,1016.0,-1
2016-03-16,73,0.9657399376548549,0.2595117970697999,0.2506209067228879,2,11.0,7.0,15.0,6.0,71.0,10.0,10.0,24.0,0.0,1016.0,1
2016-03-17,42,0.970063921851507,0.2428497220959358,0.23557975383693208,3,11.0,6.0,16.0,5.0,67.0,10.0,8.0,13.0,0.0,1019.0,-1
2016-03-18,34,0.9741004551724205,0.22611568550828828,0.2202593921752475,4,11.0,8.0,15.0,7.0,76.0,10.0,7.0,11.0,0.0,1016.0,-1
2016-03-19,48,0.9778483415056568,0.20931464596304866,0.20467797940781085,5,11.0,6.0,17.0,6.0,75.0,10.0,8.0,15.0,0.0,1017.0,1
2016-03-20,29,0.9813064702716093,0.19245158197082995,0.18885398260198244,6,12.0,7.0,17.0,7.0,77.0,10.0,9.0,15.0,0.0,1018.0,1
2016-03-21,12,0.9844738167520922,0.1755314904214282,0.17280615633536675,0,15.0,7.0,20.0,7.0,62.0,10.0,12.0,28.0,41.0,1011.0,1
2016-03-22,34,0.9873494423939864,0.15855938510313453,0.1565535204679132,1,16.0,9.0,21.0,8.0,60.0,8.0,12.0,39.0,59.0,998.0,1
2016-03-23,21,0.989932495087353,0.14154029521704323,0.14011533759960815,2,13.0,8.0,19.0,5.0,59.0,10.0,22.0,35.0,28.0,988.0,1
2016-03-24,32,0.9922222094179323,0.12447926388678936,0.12351109024046797,3,10.0,6.0,14.0,5.0,68.0,10.0,7.0,13.0,0.0,1004.0,-1
2016-03-25,23,0.994217906893952,0.10738134666416307,0.10676045771989806,4,10.0,4.0,15.0,2.0,56.0,0.0,9.0,13.0,0.0,1016.0,1
2016-03-26,60,0.995918996147179,0.09025161003104115,0.08988329286278118,5,13.0,9.0,18.0,5.0,61.0,10.0,10.0,19.0,0.0,1017.0,1
2016-03-27,0,0.9973249731081555,0.07309512989807755,0.07289959845993732,6,13.0,7.0,17.0,9.0,78.0,10.0,8.0,17.0,0.0,1018.0,1
2016-03-28,0,0.9984354211555643,0.05591699010060326,0.055829503560847336,0,13.0,11.0,16.0,10.0,80.0,10.0,11.0,24.0,0.0,1016.0,-1
2016-03-29,34,0.9992500112396835,0.03872228089217446,0.03869323961673151,1,14.0,9.0,18.0,9.0,76.0,10.0,7.0,13.0,0.0,1018.0,1
