time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2017-11-05,123,-0.8214765533024145,0.5702422926917867,-0.4684406731477156,6,15.0,11.0,19.0,11.0,76.0,17.0,15.0,37.0,0.0,1013.0,-1
2017-11-06,122,-0.8115390590073611,0.5842981736283683,-0.47418079000608576,0,13.0,9.0,16.0,8.0,72.0,18.0,9.0,15.0,0.0,1008.0,-1
2017-11-07,72,-0.8013610881746764,0.5981809144059166,-0.4793589084936483,1,11.0,8.0,14.0,6.0,68.0,18.0,15.0,26.0,0.0,1009.0,-1
2017-11-08,100,-0.7909456567567774,0.6118864012687241,-0.483968891512032,2,11.0,5.0,16.0,6.0,73.0,19.0,7.0,11.0,0.0,1015.0,1
2017-11-09,70,-0.7802958510707755,0.6254105729852464,-0.48800527531618415,3,13.0,10.0,17.0,9.0,77.0,18.0,7.0,15.0,0.0,1018.0,-1
2017-11-10,126,-0.7694148268839381,0.6387494220515267,-0.491463275989991,4,13.0,11.0,18.0,9.0,74.0,20.0,9.0,22.0,0.0,1016.0,1
2017-11-11,139,-0.7583058084785625,0.6518989958787125,-0.4943387951161702,5,13.0,10.0,18.0,8.0,75.0,21.0,8.0,17.0,0.0,1014.0,1
2017-11-12,119,-0.7469720876965558,0.6648553979642859,-0.4966284246337071,6,13.0,9.0,17.0,10.0,82.0,16.0,12.0,21.0,0.0,1009.0,-1
2017-11-13,86,-0.7354170229639858,0.6776147890466887,-0.4983294508770851,0,12.0,8.0,16.0,6.0,69.0,18.0,14.0,22.0,0.0,998.0,-1
2017-11-14,87,-0.723644038295913,0.6901733882429714,-0.49943985779251676,1,9.0,6.0,11.0,4.0,74.0,19.0,11.0,22.0,0.0,1006.0,-1
2017-11-15,92,-0.7116566222817751,0.7025274741691566,-0.499958329327369,2,10.0,8.0,12.0,7.0,81.0,19.0,10.0,17.0,0.0,1011.0,-1
2017-11-16,112,-0.6994583270516471,0.7146733860429608,-0.4998842509899454,3,10.0,7.0,14.0,6.0,77.0,21.0,12.0,18.0,0.0,1013.0,1
2017-11-17,61,-0.6870527672236668,0.7266075247685657,-0.4992177105777821,4,11.0,7.0,17.0,6.0,73.0,20.0,9.0,13.0,0.0,1013.0,1
2017-11-18,140,-0.6744436188329457,0.7383263540031063,-0.4979594980735895,5,10.0,6.0,15.0,6.0,75.0,21.0,9.0,15.0,0.0,1014.0,1
2017-11-19,126,-0.6616346182422783,0.7498264012045686,-0.49611110470896613,6,8.0,5.0,14.0,4.0,76.0,19.0,9.0,15.0,0.0,1014.0,1
2017-11-20,53,-0.6486295610349818,0.7611042586607744,-0.49367472119699335,0,9.0,3.0,14.0,4.0,75.0,18.0,8.0,13.0,0.0,1019.0,1
2017-11-21,63,-0.6354323008901775,0.7721565844991642,-0.4906532351358047,1,12.0,7.0,16.0,6.0,67.0,21.0,7.0,15.0,0.0,1020.0,1
2017-11-22,63,-0.622046748440868,0.7829801036770625,-0.48705022758621047,2,13.0,9.0,18.0,9.0,78.0,19.0,7.0,13.0,0.0,1021.0,1
2017-11-23,68,-0.6084768701151264,0.7935716089521472,-0.48286996882742755,3,13.0,8.0,18.0,8.0,75.0,20.0,8.0,13.0,0.0,1021.0,1
2017-11-24,276,-0.5947266869607633,0.8039279618328213,-0.47811741329595275,4,13.0,10.0,18.0,10.0,81.0,18.0,6.0,11.0,0.0,1022.0,-1
2017-11-25,219,-0.5808002734538013,0.8140460935082175,-0.4727981937135714,5,15.0,11.0,18.0,12.0,83.0,19.0,17.0,31.0,0.0,1017.0,1
2017-11-26,177,-0.5667017562911177,0.8239230057575542,-0.46691861441146265,6,12.0,6.0,16.0,7.0,71.0,16.0,15.0,28.0,0.0,1013.0,-1
2017-11-27,136,-0.5524353131676195,0.83355577183857,-0.4604856438583172,0,7.0,3.0,12.0,1.0,56.0,22.0,15.0,28.0,0.0,1020.0,1
2017-11-28,39,-0.5380051715382999,0.8429415373547827,-0.4535069064013181,1,7.0,0.0,12.0,2.0,54.0,21.0,8.0,21.0,0.0,1018.0,-1
2017-11-29,69,-0.5234156073655503,0.8520775211013093,-0.44599067322977426,2,12.0,10.0,13.0,9.0,84.0,12.0,18.0,26.0,0.0,1006.0,-1
2017-11-30,92,-0.5086709438521049,0.8609610158889941,-0.4379458525721217,3,10.0,7.0,13.0,5.0,74.0,19.0,10.0,21.0,0.0,1004.0,1
2017-12-01,82,-0.49377555015997737,0.8695893893466109,-0.42938197913790155,4,8.0,5.0,12.0,2.0,67.0,20.0,9.0,17.0,0.0,1008.0,1
2017-12-02,109,-0.47873384011578907,0.8779600847008878,-0.42030920281723944,5,9.0,5.0,12.0,1.0,60.0,20.0,11.0,21.0,0.0,1007.0,-1
2017-12-03,116,-0.46355027090285117,0.8860706215341378,-0.4107382766512073,6,7.0,5.0,9.0,5.0,86.0,17.0,9.0,13.0,0.0,1015.0,-1
2017-12-04,88,-0.4482293417404106,0.893918596519257,-0.4006805440873383,0,6.0,3.0,11.0,2.0,76.0,20.0,10.0,17.0,0.0,1024.0,1
2017-12-05,72,-0.43277559255043163,0.9015016841318838,-0.3901479255353881,1,5.0,0.0,11.0,1.0,69.0,19.0,8.0,15.0,0.0,1032.0,1
2017-12-06,81,-0.41719360261231697,0.9088176373395028,-0.37915290423928133,2,6.0,1.0,12.0,3.0,68.0,19.0,7.0,11.0,0.0,1034.0,1
2017-12-07,80,-0.4014879892059729,0.9158642882672873,-0.3677085114819927,3,9.0,5.0,13.0,4.0,73.0,19.0,6.0,9.0,0.0,1032.0,1
2017-12-08,129,-0.3856634062436074,0.9226395488404875,-0.3558283111408876,4,12.0,8.0,14.0,7.0,72.0,18.0,14.0,21.0,0.0,1022.0,-1
2017-12-09,173,-0.36972454289067314,0.9291414114031743,-0.34352638361183346,5,8.0,2.0,13.0,5.0,63.0,18.0,13.0,24.0,0.0,1011.0,-1
2017-12-10,99,-0.35367612217637207,0.935367949313148,-0.33081730912113955,6,5.0,-2.0,11.0,6.0,66.0,17.0,18.0,31.0,0.0,1016.0,-1
