time,qty
2017-05-03,26
2017-05-04,55
2017-05-05,41
2017-05-06,102
2017-05-07,30
2017-05-08,36
2017-05-09,35
2017-05-10,30
2017-05-11,50
2017-05-12,71
2017-05-13,89
2017-05-14,29
2017-05-15,33
2017-05-16,34
2017-05-17,41
2017-05-18,54
2017-05-19,48
2017-05-20,81
2017-05-21,37
2017-05-22,19
2017-05-23,36
2017-05-24,53
2017-05-25,42
2017-05-26,50
2017-05-27,59
2017-05-28,33
2017-05-29,37
2017-05-30,42
2017-05-31,49
2017-06-01,61
2017-06-02,29
2017-06-03,71
2017-06-04,20
2017-06-05,53
2017-06-06,51
2017-06-07,67
2017-06-08,64
2017-06-09,65
2017-06-10,75
2017-06-11,20
2017-06-12,40
2017-06-13,54
2017-06-14,64
2017-06-15,61
2017-06-16,59
2017-06-17,99
2017-06-18,26
2017-06-19,46
2017-06-20,32
2017-06-21,76
2017-06-22,48
2017-06-23,196
2017-06-24,185
2017-06-25,79
2017-06-26,90
2017-06-27,90
2017-06-28,75
2017-06-29,74
2017-06-30,72
2017-07-01,216
2017-07-02,97
2017-07-03,141
2017-07-04,67
2017-07-05,100
2017-07-06,101
2017-07-07,111
2017-07-08,116
2017-07-09,90
2017-07-10,100
2017-07-11,81
2017-07-12,101
2017-07-13,112
2017-07-14,117
2017-07-15,133
2017-07-16,53
2017-07-17,88
2017-07-18,149
2017-07-19,248
2017-07-20,195
2017-07-21,227
2017-07-22,220
2017-07-23,76
2017-07-24,154
2017-07-25,225
2017-07-26,188
2017-07-27,226
2017-07-28,151
2017-07-29,227
2017-07-30,95
2017-07-31,93
2017-08-01,211
2017-08-02,211
2017-08-03,214
2017-08-04,159
2017-08-05,186
2017-08-06,43
2017-08-07,81
2017-08-08,107
2017-08-09,183
2017-08-10,111
2017-08-11,124
2017-08-12,146
2017-08-13,0
2017-08-14,0
2017-08-15,0
2017-08-16,96
2017-08-17,75
2017-08-18,77
2017-08-19,63
2017-08-20,0
2017-08-21,76
2017-08-22,164
2017-08-23,86
2017-08-24,112
2017-08-25,99
2017-08-26,132
2017-08-27,51
2017-08-28,71
2017-08-29,118
2017-08-30,56
2017-08-31,52
2017-09-01,79
2017-09-02,122
2017-09-03,72
2017-09-04,69
2017-09-05,55
2017-09-06,59
2017-09-07,82
2017-09-08,53
2017-09-09,69
2017-09-10,20
2017-09-11,44
2017-09-12,49
2017-09-13,52
2017-09-14,44
2017-09-15,41
2017-09-16,77
2017-09-17,38
2017-09-18,40
2017-09-19,32
2017-09-20,53
2017-09-21,45
2017-09-22,58
2017-09-23,54
2017-09-24,31
2017-09-25,53
2017-09-26,21
2017-09-27,51
2017-09-28,48
2017-09-29,50
2017-09-30,66
2017-10-01,45
2017-10-02,26
2017-10-03,37
2017-10-04,24
2017-10-05,31
2017-10-06,23
2017-10-07,78
2017-10-08,31
2017-10-09,46
2017-10-10,29
2017-10-11,43
2017-10-12,55
2017-10-13,39
2017-10-14,71
2017-10-15,13
2017-10-16,33
2017-10-17,36
2017-10-18,47
2017-10-19,43
2017-10-20,48
2017-10-21,84
2017-10-22,22
2017-10-23,42
2017-10-24,37
2017-10-25,59
2017-10-26,53
2017-10-27,50
2017-10-28,98
2017-10-29,39
2017-10-30,24
2017-10-31,25
2017-11-01,35
2017-11-02,76
2017-11-03,58
2017-11-04,76
2017-11-05,9
2017-11-06,32
2017-11-07,48
2017-11-08,72
2017-11-09,56
2017-11-10,67
2017-11-11,82
2017-11-12,31
2017-11-13,45
2017-11-14,37
2017-11-15,48
2017-11-16,71
2017-11-17,61
2017-11-18,110
2017-11-19,23
2017-11-20,36
2017-11-21,30
2017-11-22,36
2017-11-23,31
2017-11-24,221
2017-11-25,206
2017-11-26,91
2017-11-27,70
2017-11-28,30
2017-11-29,39
2017-11-30,34
2017-12-01,37
2017-12-02,96
2017-12-03,29
2017-12-04,37
2017-12-05,37
2017-12-06,43
2017-12-07,47
2017-12-08,55
2017-12-09,87
2017-12-10,43
2017-12-11,54
2017-12-12,33
2017-12-13,64
2017-12-14,86
2017-12-15,47
2017-12-16,143
2017-12-17,111
2017-12-18,85
2017-12-19,80
2017-12-20,79
2017-12-21,110
2017-12-22,91
2017-12-23,113
2017-12-24,67
2017-12-25,0
2017-12-26,0
2017-12-27,28
2017-12-28,33
2017-12-29,107
2017-12-30,113
2017-12-31,51
2018-01-01,0
2018-01-02,83
2018-01-03,77
2018-01-04,57
2018-01-05,150
2018-01-06,101
2018-01-07,87
2018-01-08,58
2018-01-09,69
2018-01-10,55
2018-01-11,111
2018-01-12,102
2018-01-13,125
2018-01-14,72
2018-01-15,63
2018-01-16,65
2018-01-17,80
2018-01-18,106
2018-01-19,68
2018-01-20,254
2018-01-21,134
2018-01-22,84
2018-01-23,118
2018-01-24,118
2018-01-25,93
2018-01-26,119
2018-01-27,198
2018-01-28,108
2018-01-29,109
2018-01-30,88
2018-01-31,129
2018-02-01,177
2018-02-02,168
2018-02-03,173
2018-02-04,111
2018-02-05,137
2018-02-06,93
2018-02-07,78
2018-02-08,120
2018-02-09,123
2018-02-10,192
2018-02-11,97
2018-02-12,93
2018-02-13,125
2018-02-14,151
2018-02-15,153
2018-02-16,137
2018-02-17,104
2018-02-18,42
2018-02-19,51
2018-02-20,75
2018-02-21,80
2018-02-22,62
2018-02-23,74
2018-02-24,157
2018-02-25,99
2018-02-26,29
2018-02-27,113
2018-02-28,94
2018-03-01,125
2018-03-02,136
2018-03-03,126
2018-03-04,60
2018-03-05,49
2018-03-06,44
2018-03-07,77
2018-03-08,112
2018-03-09,107
2018-03-10,130
2018-03-11,50
2018-03-12,45
2018-03-13,87
2018-03-14,91
2018-03-15,55
2018-03-16,61
2018-03-17,99
2018-03-18,23
2018-03-19,41
2018-03-20,25
2018-03-21,47
2018-03-22,23
2018-03-23,25
2018-03-24,106
2018-03-25,25
2018-03-26,19
2018-03-27,80
2018-03-28,55
2018-03-29,58
2018-03-30,62
2018-03-31,53
2018-04-01,0
2018-04-02,0
2018-04-03,30
2018-04-04,42
2018-04-05,49
2018-04-06,40
2018-04-07,80
2018-04-08,47
2018-04-09,4
2018-04-10,30
2018-04-11,49
2018-04-12,38
2018-04-13,42
2018-04-14,93
2018-04-15,40
2018-04-16,55
2018-04-17,34
2018-04-18,63
2018-04-19,59
2018-04-20,60
2018-04-21,91
2018-04-22,56
2018-04-23,37
2018-04-24,36
2018-04-25,33
2018-04-26,44
2018-04-27,50
2018-04-28,61
2018-04-29,45
2018-04-30,41
2018-05-01,0
2018-05-02,59
2018-05-03,52
2018-05-04,41
2018-05-05,94
2018-05-06,25
2018-05-07,29
2018-05-08,23
2018-05-09,53
2018-05-10,45
2018-05-11,79
2018-05-12,121
2018-05-13,38
2018-05-14,45
2018-05-15,43
2018-05-16,54
2018-05-17,39
2018-05-18,56
2018-05-19,70
2018-05-20,33
2018-05-21,57
2018-05-22,51
2018-05-23,47
2018-05-24,52
2018-05-25,66
2018-05-26,115
2018-05-27,31
2018-05-28,49
2018-05-29,63
2018-05-30,52
2018-05-31,61
2018-06-01,56
2018-06-02,56
2018-06-03,59
2018-06-04,50
2018-06-05,41
2018-06-06,76
2018-06-07,64
2018-06-08,57
2018-06-09,105
2018-06-10,42
2018-06-11,30
2018-06-12,58
2018-06-13,42
2018-06-14,51
2018-06-15,81
2018-06-16,74
2018-06-17,60
2018-06-18,26
2018-06-19,63
2018-06-20,58
2018-06-21,60
2018-06-22,48
2018-06-23,74
2018-06-24,22
2018-06-25,38
2018-06-26,41
2018-06-27,39
2018-06-28,98
2018-06-29,145
2018-06-30,87
2018-07-01,50
2018-07-02,59
2018-07-03,68
2018-07-04,75
2018-07-05,79
2018-07-06,53
2018-07-07,164
2018-07-08,79
2018-07-09,100
2018-07-10,78
2018-07-11,115
2018-07-12,64
2018-07-13,76
2018-07-14,105
2018-07-15,36
2018-07-16,66
2018-07-17,110
2018-07-18,88
2018-07-19,106
2018-07-20,98
2018-07-21,120
2018-07-22,55
2018-07-23,89
2018-07-24,96
2018-07-25,102
2018-07-26,114
2018-07-27,124
2018-07-28,129
2018-07-29,47
2018-07-30,90
2018-07-31,84
2018-08-01,119
2018-08-02,113
2018-08-03,79
2018-08-04,76
2018-08-05,58
2018-08-06,64
2018-08-07,80
2018-08-08,68
2018-08-09,132
2018-08-10,84
2018-08-11,69
2018-08-12,0
2018-08-13,48
2018-08-14,56
2018-08-15,0
2018-08-16,32
2018-08-17,96
2018-08-18,64
2018-08-19,0
2018-08-20,33
2018-08-21,61
2018-08-22,54
2018-08-23,65
2018-08-24,31
2018-08-25,61
2018-08-26,0
2018-08-27,41
2018-08-28,52
2018-08-29,47
2018-08-30,63
2018-08-31,43
2018-09-01,67
2018-09-02,47
2018-09-03,68
2018-09-04,33
2018-09-05,31
2018-09-06,42
2018-09-07,30
2018-09-08,78
2018-09-09,30
2018-09-10,35
2018-09-11,35
2018-09-12,51
2018-09-13,49
2018-09-14,33
2018-09-15,48
2018-09-16,13
2018-09-17,33
2018-09-18,18
2018-09-19,30
2018-09-20,16
2018-09-21,10
2018-09-22,62
2018-09-23,19
2018-09-24,22
2018-09-25,46
2018-09-26,31
2018-09-27,35
2018-09-28,32
2018-09-29,64
2018-09-30,28
2018-10-01,27
2018-10-02,50
2018-10-03,62
2018-10-04,30
2018-10-05,36
2018-10-06,38
2018-10-07,27
2018-10-08,41
2018-10-09,37
2018-10-10,45
2018-10-11,56
2018-10-12,39
2018-10-13,65
2018-10-14,26
2018-10-15,23
2018-10-16,44
2018-10-17,10
2018-10-18,44
2018-10-19,67
2018-10-20,60
2018-10-21,17
2018-10-22,49
2018-10-23,44
2018-10-24,35
2018-10-25,36
2018-10-26,31
2018-10-27,92
2018-10-28,23
2018-10-29,17
2018-10-30,32
2018-10-31,33
2018-11-01,9
2018-11-02,49
2018-11-03,60
2018-11-04,26
2018-11-05,46
2018-11-06,24
2018-11-07,37
2018-11-08,38
2018-11-09,31
2018-11-10,89
2018-11-11,45
2018-11-12,44
2018-11-13,38
2018-11-14,61
2018-11-15,34
2018-11-16,46
2018-11-17,98
2018-11-18,41
2018-11-19,39
2018-11-20,18
2018-11-21,22
2018-11-22,163
2018-11-23,235
2018-11-24,189
2018-11-25,61
2018-11-26,110
2018-11-27,27
2018-11-28,32
2018-11-29,34
2018-11-30,29
2018-12-01,66
2018-12-02,36
2018-12-03,28
2018-12-04,20
2018-12-05,46
2018-12-06,51
2018-12-07,56
2018-12-08,64
2018-12-09,45
2018-12-10,45
2018-12-11,41
2018-12-12,49
2018-12-13,45
2018-12-14,41
2018-12-15,89
2018-12-16,75
2018-12-17,86
2018-12-18,102
2018-12-19,78
2018-12-20,122
2018-12-21,71
2018-12-22,100
2018-12-23,95
2018-12-24,76
2018-12-25,0
2018-12-26,0
2018-12-27,44
2018-12-28,31
2018-12-29,76
2018-12-30,41
2018-12-31,53
2019-01-01,0
2019-01-02,153
2019-01-03,92
2019-01-04,109
2019-01-05,192
2019-01-06,81
2019-01-07,75
2019-01-08,64
2019-01-09,70
2019-01-10,89
2019-01-11,66
2019-01-12,152
2019-01-13,42
2019-01-14,44
2019-01-15,112
2019-01-16,118
2019-01-17,100
2019-01-18,73
2019-01-19,172
2019-01-20,45
2019-01-21,83
2019-01-22,112
2019-01-23,100
2019-01-24,108
2019-01-25,149
2019-01-26,237
2019-01-27,86
2019-01-28,56
2019-01-29,131
2019-01-30,88
2019-01-31,117
2019-02-01,96
