time,qty
2019-11-27,30
2019-11-28,101
2019-11-29,222
2019-11-30,194
2019-12-01,216
2019-12-02,89
2019-12-03,28
2019-12-04,41
2019-12-05,40
2019-12-06,43
2019-12-07,70
2019-12-08,78
2019-12-09,22
2019-12-10,45
2019-12-11,66
2019-12-12,59
2019-12-13,68
2019-12-14,99
2019-12-15,85
2019-12-16,63
2019-12-17,88
2019-12-18,58
2019-12-19,111
2019-12-20,66
2019-12-21,117
2019-12-22,110
2019-12-23,100
2019-12-24,111
2019-12-25,0
2019-12-26,0
2019-12-27,51
2019-12-28,76
2019-12-29,63
2019-12-30,74
2019-12-31,64
