time,qty
2017-09-27,59
2017-09-28,50
2017-09-29,32
2017-09-30,71
2017-10-01,64
2017-10-02,26
2017-10-03,29
2017-10-04,33
2017-10-05,16
2017-10-06,37
2017-10-07,60
2017-10-08,60
2017-10-09,41
2017-10-10,34
2017-10-11,24
2017-10-12,42
2017-10-13,52
2017-10-14,79
2017-10-15,78
2017-10-16,20
2017-10-17,53
2017-10-18,26
2017-10-19,27
2017-10-20,46
2017-10-21,107
2017-10-22,72
2017-10-23,32
2017-10-24,26
2017-10-25,34
2017-10-26,30
2017-10-27,28
2017-10-28,75
2017-10-29,102
2017-10-30,33
2017-10-31,47
2017-11-01,61
2017-11-02,25
2017-11-03,48
2017-11-04,79
2017-11-05,77
2017-11-06,37
2017-11-07,25
2017-11-08,34
2017-11-09,28
2017-11-10,63
2017-11-11,114
2017-11-12,80
2017-11-13,31
2017-11-14,39
2017-11-15,47
2017-11-16,39
2017-11-17,48
2017-11-18,81
2017-11-19,83
2017-11-20,34
2017-11-21,33
2017-11-22,21
2017-11-23,37
2017-11-24,185
2017-11-25,164
2017-11-26,176
2017-11-27,65
2017-11-28,21
2017-11-29,32
2017-11-30,44
2017-12-01,42
2017-12-02,94
2017-12-03,102
2017-12-04,38
2017-12-05,51
2017-12-06,51
2017-12-07,36
2017-12-08,106
2017-12-09,79
2017-12-10,118
2017-12-11,43
2017-12-12,44
2017-12-13,49
2017-12-14,62
2017-12-15,42
2017-12-16,129
2017-12-17,123
2017-12-18,71
2017-12-19,86
2017-12-20,71
2017-12-21,95
2017-12-22,134
2017-12-23,167
2017-12-24,115
2017-12-25,0
2017-12-26,70
2017-12-27,75
2017-12-28,55
2017-12-29,91
2017-12-30,140
2017-12-31,104
2018-01-01,0
2018-01-02,88
2018-01-03,80
2018-01-04,70
2018-01-05,168
2018-01-06,204
2018-01-07,140
2018-01-08,57
2018-01-09,60
2018-01-10,42
2018-01-11,59
2018-01-12,86
2018-01-13,135
2018-01-14,131
2018-01-15,40
2018-01-16,52
2018-01-17,103
2018-01-18,55
2018-01-19,89
2018-01-20,151
2018-01-21,169
2018-01-22,65
2018-01-23,63
2018-01-24,73
2018-01-25,69
2018-01-26,116
2018-01-27,183
2018-01-28,102
2018-01-29,67
2018-01-30,61
2018-01-31,96
2018-02-01,124
2018-02-02,85
2018-02-03,145
2018-02-04,148
2018-02-05,67
2018-02-06,86
2018-02-07,81
2018-02-08,72
2018-02-09,88
2018-02-10,153
2018-02-11,117
2018-02-12,98
2018-02-13,110
2018-02-14,68
2018-02-15,101
2018-02-16,83
2018-02-17,200
2018-02-18,129
2018-02-19,64
2018-02-20,61
2018-02-21,44
2018-02-22,36
2018-02-23,45
2018-02-24,115
2018-02-25,106
2018-02-26,30
2018-02-27,34
2018-02-28,50
2018-03-01,56
2018-03-02,58
2018-03-03,126
2018-03-04,101
2018-03-05,49
2018-03-06,50
2018-03-07,58
2018-03-08,33
2018-03-09,35
2018-03-10,74
2018-03-11,70
2018-03-12,17
2018-03-13,31
2018-03-14,35
2018-03-15,22
2018-03-16,57
2018-03-17,104
2018-03-18,76
2018-03-19,25
2018-03-20,20
2018-03-21,45
2018-03-22,29
2018-03-23,48
2018-03-24,90
2018-03-25,56
2018-03-26,33
2018-03-27,34
2018-03-28,29
2018-03-29,59
2018-03-30,80
2018-03-31,85
2018-04-01,0
2018-04-02,31
2018-04-03,36
2018-04-04,47
2018-04-05,24
2018-04-06,42
2018-04-07,115
2018-04-08,71
2018-04-09,26
2018-04-10,39
2018-04-11,52
2018-04-12,48
2018-04-13,49
2018-04-14,99
2018-04-15,109
2018-04-16,56
2018-04-17,27
2018-04-18,40
2018-04-19,32
2018-04-20,39
2018-04-21,85
2018-04-22,72
2018-04-23,28
2018-04-24,41
2018-04-25,65
2018-04-26,61
2018-04-27,44
2018-04-28,108
2018-04-29,84
2018-04-30,63
2018-05-01,77
2018-05-02,40
2018-05-03,48
2018-05-04,66
2018-05-05,84
2018-05-06,78
2018-05-07,57
2018-05-08,35
2018-05-09,43
2018-05-10,53
2018-05-11,56
2018-05-12,120
2018-05-13,74
2018-05-14,33
2018-05-15,35
2018-05-16,27
2018-05-17,54
2018-05-18,69
2018-05-19,63
2018-05-20,103
2018-05-21,53
2018-05-22,20
2018-05-23,56
2018-05-24,49
2018-05-25,65
2018-05-26,78
2018-05-27,77
2018-05-28,34
2018-05-29,35
2018-05-30,47
2018-05-31,50
2018-06-01,46
2018-06-02,102
2018-06-03,80
2018-06-04,27
2018-06-05,51
2018-06-06,32
2018-06-07,53
2018-06-08,75
2018-06-09,93
2018-06-10,81
2018-06-11,39
2018-06-12,37
2018-06-13,40
2018-06-14,45
2018-06-15,52
2018-06-16,89
2018-06-17,87
2018-06-18,32
2018-06-19,49
2018-06-20,57
2018-06-21,52
2018-06-22,55
2018-06-23,85
2018-06-24,64
2018-06-25,27
2018-06-26,36
2018-06-27,37
2018-06-28,74
2018-06-29,105
2018-06-30,126
2018-07-01,126
2018-07-02,68
2018-07-03,59
2018-07-04,83
2018-07-05,89
2018-07-06,58
2018-07-07,218
2018-07-08,163
2018-07-09,67
2018-07-10,94
2018-07-11,114
2018-07-12,112
2018-07-13,132
2018-07-14,142
2018-07-15,119
2018-07-16,59
2018-07-17,68
2018-07-18,92
2018-07-19,110
2018-07-20,98
2018-07-21,178
2018-07-22,143
2018-07-23,60
2018-07-24,104
2018-07-25,78
2018-07-26,86
2018-07-27,71
2018-07-28,141
2018-07-29,150
2018-07-30,91
2018-07-31,75
2018-08-01,107
2018-08-02,110
2018-08-03,63
2018-08-04,155
2018-08-05,147
2018-08-06,78
2018-08-07,88
2018-08-08,81
2018-08-09,88
2018-08-10,82
2018-08-11,93
2018-08-12,99
2018-08-13,106
2018-08-14,59
2018-08-15,46
2018-08-16,71
2018-08-17,99
2018-08-18,82
2018-08-19,79
2018-08-20,48
2018-08-21,55
2018-08-22,64
2018-08-23,72
2018-08-24,56
2018-08-25,77
2018-08-26,96
2018-08-27,42
2018-08-28,63
2018-08-29,58
2018-08-30,43
2018-08-31,57
2018-09-01,123
2018-09-02,64
2018-09-03,63
2018-09-04,68
2018-09-05,62
2018-09-06,61
2018-09-07,57
2018-09-08,96
2018-09-09,109
2018-09-10,33
2018-09-11,38
2018-09-12,42
2018-09-13,34
2018-09-14,55
2018-09-15,55
2018-09-16,57
2018-09-17,32
2018-09-18,37
2018-09-19,21
2018-09-20,24
2018-09-21,76
2018-09-22,77
2018-09-23,49
2018-09-24,21
2018-09-25,32
2018-09-26,40
2018-09-27,50
2018-09-28,47
2018-09-29,47
2018-09-30,63
2018-10-01,28
2018-10-02,28
2018-10-03,48
2018-10-04,45
2018-10-05,65
2018-10-06,100
2018-10-07,86
2018-10-08,48
2018-10-09,46
2018-10-10,31
2018-10-11,34
2018-10-12,44
2018-10-13,106
2018-10-14,71
2018-10-15,34
2018-10-16,32
2018-10-17,36
2018-10-18,30
2018-10-19,27
2018-10-20,80
2018-10-21,57
2018-10-22,33
2018-10-23,20
2018-10-24,34
2018-10-25,21
2018-10-26,25
2018-10-27,94
2018-10-28,85
2018-10-29,12
2018-10-30,17
2018-10-31,19
2018-11-01,64
2018-11-02,82
2018-11-03,100
2018-11-04,71
2018-11-05,35
2018-11-06,23
2018-11-07,27
2018-11-08,47
2018-11-09,43
2018-11-10,149
2018-11-11,88
2018-11-12,21
2018-11-13,38
2018-11-14,37
2018-11-15,23
2018-11-16,47
2018-11-17,114
2018-11-18,68
2018-11-19,30
2018-11-20,33
2018-11-21,21
2018-11-22,97
2018-11-23,196
2018-11-24,221
2018-11-25,217
2018-11-26,78
2018-11-27,24
2018-11-28,24
2018-11-29,35
2018-11-30,32
2018-12-01,102
2018-12-02,113
2018-12-03,39
2018-12-04,41
2018-12-05,31
2018-12-06,50
2018-12-07,51
2018-12-08,106
2018-12-09,107
2018-12-10,33
2018-12-11,38
2018-12-12,45
2018-12-13,58
2018-12-14,82
2018-12-15,142
2018-12-16,163
2018-12-17,87
2018-12-18,86
2018-12-19,79
2018-12-20,88
2018-12-21,123
2018-12-22,168
2018-12-23,188
2018-12-24,125
2018-12-25,0
2018-12-26,62
2018-12-27,67
2018-12-28,49
2018-12-29,87
2018-12-30,96
2018-12-31,55
2019-01-01,0
2019-01-02,95
2019-01-03,113
2019-01-04,134
2019-01-05,225
2019-01-06,144
2019-01-07,93
2019-01-08,78
2019-01-09,65
2019-01-10,71
2019-01-11,103
2019-01-12,165
2019-01-13,195
2019-01-14,56
2019-01-15,63
2019-01-16,66
2019-01-17,72
2019-01-18,84
2019-01-19,206
2019-01-20,155
2019-01-21,50
2019-01-22,89
2019-01-23,69
2019-01-24,64
2019-01-25,89
2019-01-26,173
2019-01-27,142
2019-01-28,78
2019-01-29,77
2019-01-30,80
2019-01-31,63
2019-02-01,98
2019-02-02,211
2019-02-03,143
2019-02-04,70
2019-02-05,61
2019-02-06,115
2019-02-07,96
2019-02-08,70
2019-02-09,163
2019-02-10,120
2019-02-11,41
2019-02-12,91
2019-02-13,55
2019-02-14,67
2019-02-15,55
2019-02-16,127
2019-02-17,80
2019-02-18,59
2019-02-19,89
2019-02-20,82
2019-02-21,58
2019-02-22,51
2019-02-23,89
2019-02-24,70
2019-02-25,38
2019-02-26,23
2019-02-27,40
2019-02-28,65
2019-03-01,45
2019-03-02,83
2019-03-03,81
2019-03-04,46
2019-03-05,31
2019-03-06,40
2019-03-07,35
2019-03-08,49
2019-03-09,82
2019-03-10,46
2019-03-11,54
2019-03-12,27
2019-03-13,58
2019-03-14,52
2019-03-15,52
2019-03-16,93
2019-03-17,52
2019-03-18,36
2019-03-19,20
2019-03-20,46
2019-03-21,56
2019-03-22,48
2019-03-23,56
2019-03-24,40
2019-03-25,39
2019-03-26,20
2019-03-27,29
2019-03-28,41
2019-03-29,63
2019-03-30,112
2019-03-31,64
2019-04-01,31
2019-04-02,38
2019-04-03,55
2019-04-04,47
2019-04-05,43
2019-04-06,111
2019-04-07,117
2019-04-08,40
2019-04-09,41
2019-04-10,41
2019-04-11,47
2019-04-12,62
2019-04-13,104
2019-04-14,83
2019-04-15,33
2019-04-16,48
2019-04-17,43
2019-04-18,36
2019-04-19,83
2019-04-20,105
2019-04-21,0
2019-04-22,39
2019-04-23,79
2019-04-24,70
2019-04-25,90
2019-04-26,66
2019-04-27,82
2019-04-28,64
2019-04-29,52
2019-04-30,57
2019-05-01,73
2019-05-02,42
2019-05-03,45
2019-05-04,107
2019-05-05,60
2019-05-06,36
2019-05-07,42
2019-05-08,47
2019-05-09,37
2019-05-10,69
2019-05-11,105
2019-05-12,77
2019-05-13,30
2019-05-14,30
2019-05-15,51
2019-05-16,41
2019-05-17,61
2019-05-18,110
2019-05-19,60
2019-05-20,35
2019-05-21,40
2019-05-22,44
2019-05-23,28
2019-05-24,46
2019-05-25,110
2019-05-26,74
2019-05-27,40
2019-05-28,45
2019-05-29,47
2019-05-30,43
2019-05-31,50
2019-06-01,90
2019-06-02,72
2019-06-03,31
2019-06-04,49
2019-06-05,31
2019-06-06,46
2019-06-07,43
2019-06-08,75
2019-06-09,94
2019-06-10,44
2019-06-11,36
2019-06-12,62
2019-06-13,74
2019-06-14,35
2019-06-15,115
2019-06-16,52
2019-06-17,62
2019-06-18,42
2019-06-19,38
2019-06-20,37
2019-06-21,38
2019-06-22,93
2019-06-23,29
2019-06-24,74
2019-06-25,41
2019-06-26,40
2019-06-27,39
2019-06-28,110
2019-06-29,154
2019-06-30,99
2019-07-01,88
2019-07-02,80
2019-07-03,73
2019-07-04,108
2019-07-05,79
2019-07-06,290
2019-07-07,171
2019-07-08,109
2019-07-09,76
2019-07-10,91
2019-07-11,89
2019-07-12,112
2019-07-13,155
