time,qty
2017-06-12,33
2017-06-13,44
2017-06-14,39
2017-06-15,42
2017-06-16,32
2017-06-17,63
2017-06-18,10
2017-06-19,27
2017-06-20,44
2017-06-21,35
2017-06-22,21
2017-06-23,121
2017-06-24,141
2017-06-25,20
2017-06-26,52
2017-06-27,61
2017-06-28,72
2017-06-29,43
2017-06-30,83
2017-07-01,149
2017-07-02,59
2017-07-03,83
2017-07-04,87
2017-07-05,95
2017-07-06,64
2017-07-07,94
2017-07-08,98
2017-07-09,61
2017-07-10,76
2017-07-11,68
2017-07-12,70
2017-07-13,86
2017-07-14,97
2017-07-15,148
2017-07-16,29
2017-07-17,65
2017-07-18,112
2017-07-19,149
2017-07-20,134
2017-07-21,220
2017-07-22,195
2017-07-23,60
2017-07-24,96
2017-07-25,187
2017-07-26,132
2017-07-27,120
2017-07-28,138
2017-07-29,116
2017-07-30,59
2017-07-31,110
2017-08-01,181
2017-08-02,241
2017-08-03,133
2017-08-04,140
2017-08-05,167
2017-08-06,75
2017-08-07,127
2017-08-08,156
2017-08-09,83
2017-08-10,138
2017-08-11,166
2017-08-12,182
2017-08-13,0
2017-08-14,0
2017-08-15,0
2017-08-16,111
2017-08-17,82
2017-08-18,56
2017-08-19,90
2017-08-20,0
2017-08-21,125
2017-08-22,161
2017-08-23,127
2017-08-24,83
2017-08-25,68
2017-08-26,87
2017-08-27,37
2017-08-28,66
2017-08-29,76
2017-08-30,30
2017-08-31,38
2017-09-01,59
2017-09-02,59
2017-09-03,39
2017-09-04,25
2017-09-05,39
2017-09-06,37
2017-09-07,30
2017-09-08,35
2017-09-09,56
2017-09-10,13
2017-09-11,18
2017-09-12,30
2017-09-13,34
2017-09-14,20
2017-09-15,31
2017-09-16,42
2017-09-17,35
2017-09-18,8
2017-09-19,16
2017-09-20,49
2017-09-21,26
2017-09-22,42
2017-09-23,68
2017-09-24,31
2017-09-25,25
2017-09-26,11
2017-09-27,37
2017-09-28,29
2017-09-29,26
2017-09-30,75
2017-10-01,21
2017-10-02,17
2017-10-03,36
2017-10-04,36
2017-10-05,43
2017-10-06,35
2017-10-07,30
2017-10-08,9
2017-10-09,28
2017-10-10,20
2017-10-11,20
2017-10-12,38
2017-10-13,28
2017-10-14,60
2017-10-15,22
2017-10-16,27
2017-10-17,20
2017-10-18,23
2017-10-19,68
2017-10-20,49
2017-10-21,76
2017-10-22,23
2017-10-23,20
2017-10-24,42
2017-10-25,20
2017-10-26,15
2017-10-27,41
2017-10-28,105
2017-10-29,31
2017-10-30,28
2017-10-31,30
2017-11-01,37
2017-11-02,30
2017-11-03,19
2017-11-04,70
2017-11-05,11
2017-11-06,11
2017-11-07,17
2017-11-08,24
2017-11-09,32
2017-11-10,41
2017-11-11,74
2017-11-12,24
2017-11-13,20
2017-11-14,14
2017-11-15,24
2017-11-16,18
2017-11-17,30
2017-11-18,59
2017-11-19,28
2017-11-20,19
2017-11-21,28
2017-11-22,17
2017-11-23,23
2017-11-24,217
2017-11-25,156
2017-11-26,75
2017-11-27,66
2017-11-28,25
2017-11-29,19
2017-11-30,48
2017-12-01,25
2017-12-02,66
2017-12-03,34
2017-12-04,25
2017-12-05,33
2017-12-06,46
2017-12-07,60
2017-12-08,44
2017-12-09,56
2017-12-10,43
2017-12-11,31
2017-12-12,44
2017-12-13,58
2017-12-14,47
2017-12-15,32
2017-12-16,109
2017-12-17,75
2017-12-18,39
2017-12-19,67
2017-12-20,76
2017-12-21,58
2017-12-22,89
2017-12-23,94
2017-12-24,44
2017-12-25,0
2017-12-26,0
2017-12-27,25
2017-12-28,50
2017-12-29,71
2017-12-30,73
2017-12-31,52
2018-01-01,0
2018-01-02,63
2018-01-03,82
2018-01-04,61
2018-01-05,105
2018-01-06,137
2018-01-07,100
2018-01-08,47
2018-01-09,31
2018-01-10,57
2018-01-11,44
2018-01-12,49
2018-01-13,106
2018-01-14,49
2018-01-15,33
2018-01-16,42
2018-01-17,82
2018-01-18,79
2018-01-19,68
2018-01-20,187
2018-01-21,87
2018-01-22,100
2018-01-23,92
2018-01-24,85
2018-01-25,107
2018-01-26,78
2018-01-27,183
2018-01-28,88
2018-01-29,64
2018-01-30,43
2018-01-31,102
2018-02-01,150
2018-02-02,126
2018-02-03,249
2018-02-04,113
2018-02-05,101
2018-02-06,115
2018-02-07,70
2018-02-08,119
2018-02-09,110
2018-02-10,165
2018-02-11,73
2018-02-12,61
2018-02-13,96
2018-02-14,103
2018-02-15,121
2018-02-16,117
2018-02-17,178
2018-02-18,75
2018-02-19,121
2018-02-20,108
2018-02-21,83
2018-02-22,73
2018-02-23,57
2018-02-24,148
2018-02-25,44
2018-02-26,19
2018-02-27,67
2018-02-28,83
2018-03-01,208
2018-03-02,207
2018-03-03,134
2018-03-04,76
2018-03-05,56
2018-03-06,42
2018-03-07,75
2018-03-08,97
2018-03-09,140
2018-03-10,117
2018-03-11,37
2018-03-12,28
2018-03-13,57
2018-03-14,82
2018-03-15,84
2018-03-16,70
2018-03-17,126
2018-03-18,36
2018-03-19,45
2018-03-20,36
2018-03-21,39
2018-03-22,45
2018-03-23,41
2018-03-24,100
2018-03-25,45
2018-03-26,36
2018-03-27,46
2018-03-28,35
2018-03-29,61
2018-03-30,59
2018-03-31,47
2018-04-01,0
2018-04-02,0
2018-04-03,48
2018-04-04,32
2018-04-05,55
2018-04-06,40
2018-04-07,77
2018-04-08,30
2018-04-09,21
2018-04-10,39
2018-04-11,40
2018-04-12,31
2018-04-13,45
2018-04-14,85
2018-04-15,23
2018-04-16,50
2018-04-17,39
2018-04-18,70
2018-04-19,30
2018-04-20,59
2018-04-21,103
2018-04-22,16
2018-04-23,35
2018-04-24,62
2018-04-25,41
2018-04-26,53
2018-04-27,33
2018-04-28,86
2018-04-29,18
2018-04-30,78
2018-05-01,0
2018-05-02,18
2018-05-03,37
2018-05-04,32
2018-05-05,99
2018-05-06,32
2018-05-07,19
2018-05-08,28
2018-05-09,40
2018-05-10,59
2018-05-11,58
2018-05-12,113
2018-05-13,51
2018-05-14,30
2018-05-15,24
2018-05-16,50
2018-05-17,48
2018-05-18,74
2018-05-19,88
2018-05-20,30
2018-05-21,25
2018-05-22,52
2018-05-23,43
2018-05-24,60
2018-05-25,68
2018-05-26,67
2018-05-27,60
2018-05-28,45
2018-05-29,62
2018-05-30,33
2018-05-31,62
2018-06-01,67
2018-06-02,42
2018-06-03,54
2018-06-04,37
2018-06-05,39
2018-06-06,32
2018-06-07,59
2018-06-08,72
2018-06-09,116
2018-06-10,35
2018-06-11,43
2018-06-12,61
2018-06-13,42
2018-06-14,40
2018-06-15,45
2018-06-16,85
2018-06-17,31
2018-06-18,59
2018-06-19,51
2018-06-20,44
2018-06-21,22
2018-06-22,60
2018-06-23,54
2018-06-24,31
2018-06-25,22
2018-06-26,39
2018-06-27,35
2018-06-28,72
2018-06-29,61
2018-06-30,115
2018-07-01,67
2018-07-02,77
2018-07-03,72
2018-07-04,79
2018-07-05,76
2018-07-06,68
2018-07-07,158
2018-07-08,56
2018-07-09,102
2018-07-10,61
2018-07-11,91
2018-07-12,75
2018-07-13,93
2018-07-14,92
2018-07-15,35
2018-07-16,97
2018-07-17,110
2018-07-18,106
2018-07-19,103
2018-07-20,88
2018-07-21,121
2018-07-22,47
2018-07-23,71
2018-07-24,60
2018-07-25,90
2018-07-26,64
2018-07-27,97
2018-07-28,119
2018-07-29,50
2018-07-30,69
2018-07-31,96
2018-08-01,67
2018-08-02,93
2018-08-03,76
2018-08-04,114
2018-08-05,50
2018-08-06,74
2018-08-07,81
2018-08-08,86
2018-08-09,87
2018-08-10,84
2018-08-11,69
2018-08-12,0
2018-08-13,34
2018-08-14,52
2018-08-15,0
2018-08-16,51
2018-08-17,57
2018-08-18,48
2018-08-19,0
2018-08-20,35
2018-08-21,56
2018-08-22,44
2018-08-23,45
2018-08-24,35
2018-08-25,54
2018-08-26,0
2018-08-27,44
2018-08-28,79
2018-08-29,61
2018-08-30,51
2018-08-31,71
2018-09-01,68
2018-09-02,51
2018-09-03,42
